PatType,datetime,arrivals,departures,occupancy,dow_name,bin_of_day_str,day_of_week,bin_of_day,bin_of_week
ART,1996-01-01 00:00:00,0.000000,0.000000,0.000000,Mon,00:00,0,0,0
ART,1996-01-01 01:00:00,0.000000,0.000000,0.000000,Mon,01:00,0,1,1
ART,1996-01-01 02:00:00,0.000000,0.000000,0.000000,Mon,02:00,0,2,2
ART,1996-01-01 03:00:00,0.000000,0.000000,0.000000,Mon,03:00,0,3,3
ART,1996-01-01 04:00:00,0.000000,0.000000,0.000000,Mon,04:00,0,4,4
ART,1996-01-01 05:00:00,0.000000,0.000000,0.000000,Mon,05:00,0,5,5
ART,1996-01-01 06:00:00,0.000000,0.000000,0.000000,Mon,06:00,0,6,6
ART,1996-01-01 07:00:00,0.000000,0.000000,0.000000,Mon,07:00,0,7,7
ART,1996-01-01 08:00:00,0.000000,0.000000,0.000000,Mon,08:00,0,8,8
ART,1996-01-01 09:00:00,0.000000,0.000000,0.000000,Mon,09:00,0,9,9
ART,1996-01-01 10:00:00,0.000000,0.000000,0.000000,Mon,10:00,0,10,10
ART,1996-01-01 11:00:00,0.000000,0.000000,0.000000,Mon,11:00,0,11,11
ART,1996-01-01 12:00:00,0.000000,0.000000,0.000000,Mon,12:00,0,12,12
ART,1996-01-01 13:00:00,0.000000,0.000000,0.000000,Mon,13:00,0,13,13
ART,1996-01-01 14:00:00,0.000000,0.000000,0.000000,Mon,14:00,0,14,14
ART,1996-01-01 15:00:00,0.000000,0.000000,0.000000,Mon,15:00,0,15,15
ART,1996-01-01 16:00:00,0.000000,0.000000,0.000000,Mon,16:00,0,16,16
ART,1996-01-01 17:00:00,0.000000,0.000000,0.000000,Mon,17:00,0,17,17
ART,1996-01-01 18:00:00,0.000000,0.000000,0.000000,Mon,18:00,0,18,18
ART,1996-01-01 19:00:00,0.000000,0.000000,0.000000,Mon,19:00,0,19,19
ART,1996-01-01 20:00:00,0.000000,0.000000,0.000000,Mon,20:00,0,20,20
ART,1996-01-01 21:00:00,0.000000,0.000000,0.000000,Mon,21:00,0,21,21
ART,1996-01-01 22:00:00,0.000000,0.000000,0.000000,Mon,22:00,0,22,22
ART,1996-01-01 23:00:00,0.000000,0.000000,0.000000,Mon,23:00,0,23,23
ART,1996-01-02 00:00:00,0.000000,0.000000,0.000000,Tue,00:00,1,0,24
ART,1996-01-02 01:00:00,0.000000,0.000000,0.000000,Tue,01:00,1,1,25
ART,1996-01-02 02:00:00,0.000000,0.000000,0.000000,Tue,02:00,1,2,26
ART,1996-01-02 03:00:00,0.000000,0.000000,0.000000,Tue,03:00,1,3,27
ART,1996-01-02 04:00:00,0.000000,0.000000,0.000000,Tue,04:00,1,4,28
ART,1996-01-02 05:00:00,0.000000,0.000000,0.000000,Tue,05:00,1,5,29
ART,1996-01-02 06:00:00,2.000000,0.000000,0.500000,Tue,06:00,1,6,30
ART,1996-01-02 07:00:00,6.000000,0.000000,4.400000,Tue,07:00,1,7,31
ART,1996-01-02 08:00:00,5.000000,6.000000,9.716667,Tue,08:00,1,8,32
ART,1996-01-02 09:00:00,5.000000,4.000000,6.933333,Tue,09:00,1,9,33
ART,1996-01-02 10:00:00,2.000000,5.000000,4.833333,Tue,10:00,1,10,34
ART,1996-01-02 11:00:00,5.000000,2.000000,5.516667,Tue,11:00,1,11,35
ART,1996-01-02 12:00:00,1.000000,6.000000,5.016667,Tue,12:00,1,12,36
ART,1996-01-02 13:00:00,3.000000,3.000000,2.900000,Tue,13:00,1,13,37
ART,1996-01-02 14:00:00,0.000000,1.000000,2.516667,Tue,14:00,1,14,38
ART,1996-01-02 15:00:00,1.000000,2.000000,1.483333,Tue,15:00,1,15,39
ART,1996-01-02 16:00:00,0.000000,0.000000,1.000000,Tue,16:00,1,16,40
ART,1996-01-02 17:00:00,0.000000,1.000000,0.000000,Tue,17:00,1,17,41
ART,1996-01-02 18:00:00,0.000000,0.000000,0.000000,Tue,18:00,1,18,42
ART,1996-01-02 19:00:00,0.000000,0.000000,0.000000,Tue,19:00,1,19,43
ART,1996-01-02 20:00:00,0.000000,0.000000,0.000000,Tue,20:00,1,20,44
ART,1996-01-02 21:00:00,0.000000,0.000000,0.000000,Tue,21:00,1,21,45
ART,1996-01-02 22:00:00,0.000000,0.000000,0.000000,Tue,22:00,1,22,46
ART,1996-01-02 23:00:00,0.000000,0.000000,0.000000,Tue,23:00,1,23,47
ART,1996-01-03 00:00:00,0.000000,0.000000,0.000000,Wed,00:00,2,0,48
ART,1996-01-03 01:00:00,0.000000,0.000000,0.000000,Wed,01:00,2,1,49
ART,1996-01-03 02:00:00,0.000000,0.000000,0.000000,Wed,02:00,2,2,50
ART,1996-01-03 03:00:00,0.000000,0.000000,0.000000,Wed,03:00,2,3,51
ART,1996-01-03 04:00:00,0.000000,0.000000,0.000000,Wed,04:00,2,4,52
ART,1996-01-03 05:00:00,0.000000,0.000000,0.000000,Wed,05:00,2,5,53
ART,1996-01-03 06:00:00,6.000000,0.000000,3.350000,Wed,06:00,2,6,54
ART,1996-01-03 07:00:00,3.000000,4.000000,7.800000,Wed,07:00,2,7,55
ART,1996-01-03 08:00:00,1.000000,4.000000,2.500000,Wed,08:00,2,8,56
ART,1996-01-03 09:00:00,6.000000,2.000000,5.066667,Wed,09:00,2,9,57
ART,1996-01-03 10:00:00,2.000000,4.000000,4.233333,Wed,10:00,2,10,58
ART,1996-01-03 11:00:00,4.000000,3.000000,3.983333,Wed,11:00,2,11,59
ART,1996-01-03 12:00:00,1.000000,2.000000,4.850000,Wed,12:00,2,12,60
ART,1996-01-03 13:00:00,2.000000,4.000000,3.083333,Wed,13:00,2,13,61
ART,1996-01-03 14:00:00,0.000000,1.000000,1.666667,Wed,14:00,2,14,62
ART,1996-01-03 15:00:00,0.000000,1.000000,0.583333,Wed,15:00,2,15,63
ART,1996-01-03 16:00:00,0.000000,0.000000,0.000000,Wed,16:00,2,16,64
ART,1996-01-03 17:00:00,0.000000,0.000000,0.000000,Wed,17:00,2,17,65
ART,1996-01-03 18:00:00,0.000000,0.000000,0.000000,Wed,18:00,2,18,66
ART,1996-01-03 19:00:00,0.000000,0.000000,0.000000,Wed,19:00,2,19,67
ART,1996-01-03 20:00:00,0.000000,0.000000,0.000000,Wed,20:00,2,20,68
ART,1996-01-03 21:00:00,0.000000,0.000000,0.000000,Wed,21:00,2,21,69
ART,1996-01-03 22:00:00,0.000000,0.000000,0.000000,Wed,22:00,2,22,70
ART,1996-01-03 23:00:00,0.000000,0.000000,0.000000,Wed,23:00,2,23,71
ART,1996-01-04 00:00:00,0.000000,0.000000,0.000000,Thu,00:00,3,0,72
ART,1996-01-04 01:00:00,0.000000,0.000000,0.000000,Thu,01:00,3,1,73
ART,1996-01-04 02:00:00,0.000000,0.000000,0.000000,Thu,02:00,3,2,74
ART,1996-01-04 03:00:00,0.000000,0.000000,0.000000,Thu,03:00,3,3,75
ART,1996-01-04 04:00:00,0.000000,0.000000,0.000000,Thu,04:00,3,4,76
ART,1996-01-04 05:00:00,1.000000,0.000000,0.033333,Thu,05:00,3,5,77
ART,1996-01-04 06:00:00,2.000000,0.000000,1.516667,Thu,06:00,3,6,78
ART,1996-01-04 07:00:00,7.000000,1.000000,5.500000,Thu,07:00,3,7,79
ART,1996-01-04 08:00:00,4.000000,6.000000,6.716667,Thu,08:00,3,8,80
ART,1996-01-04 09:00:00,5.000000,4.000000,6.383333,Thu,09:00,3,9,81
ART,1996-01-04 10:00:00,3.000000,5.000000,7.050000,Thu,10:00,3,10,82
ART,1996-01-04 11:00:00,2.000000,5.000000,5.383333,Thu,11:00,3,11,83
ART,1996-01-04 12:00:00,4.000000,3.000000,3.716667,Thu,12:00,3,12,84
ART,1996-01-04 13:00:00,1.000000,2.000000,3.250000,Thu,13:00,3,13,85
ART,1996-01-04 14:00:00,1.000000,2.000000,2.900000,Thu,14:00,3,14,86
ART,1996-01-04 15:00:00,2.000000,2.000000,0.583333,Thu,15:00,3,15,87
ART,1996-01-04 16:00:00,0.000000,2.000000,1.500000,Thu,16:00,3,16,88
ART,1996-01-04 17:00:00,0.000000,0.000000,0.000000,Thu,17:00,3,17,89
ART,1996-01-04 18:00:00,0.000000,0.000000,0.000000,Thu,18:00,3,18,90
ART,1996-01-04 19:00:00,0.000000,0.000000,0.000000,Thu,19:00,3,19,91
ART,1996-01-04 20:00:00,0.000000,0.000000,0.000000,Thu,20:00,3,20,92
ART,1996-01-04 21:00:00,0.000000,0.000000,0.000000,Thu,21:00,3,21,93
ART,1996-01-04 22:00:00,0.000000,0.000000,0.000000,Thu,22:00,3,22,94
ART,1996-01-04 23:00:00,0.000000,0.000000,0.000000,Thu,23:00,3,23,95
ART,1996-01-05 00:00:00,0.000000,0.000000,0.000000,Fri,00:00,4,0,96
ART,1996-01-05 01:00:00,0.000000,0.000000,0.000000,Fri,01:00,4,1,97
ART,1996-01-05 02:00:00,0.000000,0.000000,0.000000,Fri,02:00,4,2,98
ART,1996-01-05 03:00:00,0.000000,0.000000,0.000000,Fri,03:00,4,3,99
ART,1996-01-05 04:00:00,0.000000,0.000000,0.000000,Fri,04:00,4,4,100
ART,1996-01-05 05:00:00,3.000000,0.000000,0.866667,Fri,05:00,4,5,101
ART,1996-01-05 06:00:00,4.000000,0.000000,4.816667,Fri,06:00,4,6,102
ART,1996-01-05 07:00:00,6.000000,5.000000,8.133333,Fri,07:00,4,7,103
ART,1996-01-05 08:00:00,4.000000,7.000000,6.000000,Fri,08:00,4,8,104
ART,1996-01-05 09:00:00,4.000000,2.000000,5.616667,Fri,09:00,4,9,105
ART,1996-01-05 10:00:00,6.000000,7.000000,6.300000,Fri,10:00,4,10,106
ART,1996-01-05 11:00:00,2.000000,1.000000,6.533333,Fri,11:00,4,11,107
ART,1996-01-05 12:00:00,5.000000,6.000000,5.800000,Fri,12:00,4,12,108
ART,1996-01-05 13:00:00,5.000000,2.000000,7.200000,Fri,13:00,4,13,109
ART,1996-01-05 14:00:00,1.000000,6.000000,5.933333,Fri,14:00,4,14,110
ART,1996-01-05 15:00:00,1.000000,4.000000,3.233333,Fri,15:00,4,15,111
ART,1996-01-05 16:00:00,1.000000,0.000000,1.800000,Fri,16:00,4,16,112
ART,1996-01-05 17:00:00,0.000000,2.000000,0.333333,Fri,17:00,4,17,113
ART,1996-01-05 18:00:00,0.000000,0.000000,0.000000,Fri,18:00,4,18,114
ART,1996-01-05 19:00:00,0.000000,0.000000,0.000000,Fri,19:00,4,19,115
ART,1996-01-05 20:00:00,0.000000,0.000000,0.000000,Fri,20:00,4,20,116
ART,1996-01-05 21:00:00,0.000000,0.000000,0.000000,Fri,21:00,4,21,117
ART,1996-01-05 22:00:00,0.000000,0.000000,0.000000,Fri,22:00,4,22,118
ART,1996-01-05 23:00:00,0.000000,0.000000,0.000000,Fri,23:00,4,23,119
ART,1996-01-06 00:00:00,0.000000,0.000000,0.000000,Sat,00:00,5,0,120
ART,1996-01-06 01:00:00,0.000000,0.000000,0.000000,Sat,01:00,5,1,121
ART,1996-01-06 02:00:00,0.000000,0.000000,0.000000,Sat,02:00,5,2,122
ART,1996-01-06 03:00:00,0.000000,0.000000,0.000000,Sat,03:00,5,3,123
ART,1996-01-06 04:00:00,0.000000,0.000000,0.000000,Sat,04:00,5,4,124
ART,1996-01-06 05:00:00,0.000000,0.000000,0.000000,Sat,05:00,5,5,125
ART,1996-01-06 06:00:00,0.000000,0.000000,0.000000,Sat,06:00,5,6,126
ART,1996-01-06 07:00:00,0.000000,0.000000,0.000000,Sat,07:00,5,7,127
ART,1996-01-06 08:00:00,0.000000,0.000000,0.000000,Sat,08:00,5,8,128
ART,1996-01-06 09:00:00,0.000000,0.000000,0.000000,Sat,09:00,5,9,129
ART,1996-01-06 10:00:00,0.000000,0.000000,0.000000,Sat,10:00,5,10,130
ART,1996-01-06 11:00:00,0.000000,0.000000,0.000000,Sat,11:00,5,11,131
ART,1996-01-06 12:00:00,0.000000,0.000000,0.000000,Sat,12:00,5,12,132
ART,1996-01-06 13:00:00,0.000000,0.000000,0.000000,Sat,13:00,5,13,133
ART,1996-01-06 14:00:00,0.000000,0.000000,0.000000,Sat,14:00,5,14,134
ART,1996-01-06 15:00:00,0.000000,0.000000,0.000000,Sat,15:00,5,15,135
ART,1996-01-06 16:00:00,0.000000,0.000000,0.000000,Sat,16:00,5,16,136
ART,1996-01-06 17:00:00,0.000000,0.000000,0.000000,Sat,17:00,5,17,137
ART,1996-01-06 18:00:00,0.000000,0.000000,0.000000,Sat,18:00,5,18,138
ART,1996-01-06 19:00:00,0.000000,0.000000,0.000000,Sat,19:00,5,19,139
ART,1996-01-06 20:00:00,0.000000,0.000000,0.000000,Sat,20:00,5,20,140
ART,1996-01-06 21:00:00,0.000000,0.000000,0.000000,Sat,21:00,5,21,141
ART,1996-01-06 22:00:00,0.000000,0.000000,0.000000,Sat,22:00,5,22,142
ART,1996-01-06 23:00:00,0.000000,0.000000,0.000000,Sat,23:00,5,23,143
ART,1996-01-07 00:00:00,0.000000,0.000000,0.000000,Sun,00:00,6,0,144
ART,1996-01-07 01:00:00,0.000000,0.000000,0.000000,Sun,01:00,6,1,145
ART,1996-01-07 02:00:00,0.000000,0.000000,0.000000,Sun,02:00,6,2,146
ART,1996-01-07 03:00:00,0.000000,0.000000,0.000000,Sun,03:00,6,3,147
ART,1996-01-07 04:00:00,0.000000,0.000000,0.000000,Sun,04:00,6,4,148
ART,1996-01-07 05:00:00,0.000000,0.000000,0.000000,Sun,05:00,6,5,149
ART,1996-01-07 06:00:00,0.000000,0.000000,0.000000,Sun,06:00,6,6,150
ART,1996-01-07 07:00:00,0.000000,0.000000,0.000000,Sun,07:00,6,7,151
ART,1996-01-07 08:00:00,0.000000,0.000000,0.000000,Sun,08:00,6,8,152
ART,1996-01-07 09:00:00,0.000000,0.000000,0.000000,Sun,09:00,6,9,153
ART,1996-01-07 10:00:00,0.000000,0.000000,0.000000,Sun,10:00,6,10,154
ART,1996-01-07 11:00:00,0.000000,0.000000,0.000000,Sun,11:00,6,11,155
ART,1996-01-07 12:00:00,0.000000,0.000000,0.000000,Sun,12:00,6,12,156
ART,1996-01-07 13:00:00,0.000000,0.000000,0.000000,Sun,13:00,6,13,157
ART,1996-01-07 14:00:00,0.000000,0.000000,0.000000,Sun,14:00,6,14,158
ART,1996-01-07 15:00:00,0.000000,0.000000,0.000000,Sun,15:00,6,15,159
ART,1996-01-07 16:00:00,0.000000,0.000000,0.000000,Sun,16:00,6,16,160
ART,1996-01-07 17:00:00,0.000000,0.000000,0.000000,Sun,17:00,6,17,161
ART,1996-01-07 18:00:00,0.000000,0.000000,0.000000,Sun,18:00,6,18,162
ART,1996-01-07 19:00:00,0.000000,0.000000,0.000000,Sun,19:00,6,19,163
ART,1996-01-07 20:00:00,0.000000,0.000000,0.000000,Sun,20:00,6,20,164
ART,1996-01-07 21:00:00,0.000000,0.000000,0.000000,Sun,21:00,6,21,165
ART,1996-01-07 22:00:00,0.000000,0.000000,0.000000,Sun,22:00,6,22,166
ART,1996-01-07 23:00:00,0.000000,0.000000,0.000000,Sun,23:00,6,23,167
ART,1996-01-08 00:00:00,0.000000,0.000000,0.000000,Mon,00:00,0,0,0
ART,1996-01-08 01:00:00,0.000000,0.000000,0.000000,Mon,01:00,0,1,1
ART,1996-01-08 02:00:00,0.000000,0.000000,0.000000,Mon,02:00,0,2,2
ART,1996-01-08 03:00:00,0.000000,0.000000,0.000000,Mon,03:00,0,3,3
ART,1996-01-08 04:00:00,0.000000,0.000000,0.000000,Mon,04:00,0,4,4
ART,1996-01-08 05:00:00,0.000000,0.000000,0.000000,Mon,05:00,0,5,5
ART,1996-01-08 06:00:00,7.000000,0.000000,4.133333,Mon,06:00,0,6,6
ART,1996-01-08 07:00:00,3.000000,2.000000,8.050000,Mon,07:00,0,7,7
ART,1996-01-08 08:00:00,4.000000,6.000000,4.533333,Mon,08:00,0,8,8
ART,1996-01-08 09:00:00,1.000000,3.000000,5.366667,Mon,09:00,0,9,9
ART,1996-01-08 10:00:00,4.000000,4.000000,5.266667,Mon,10:00,0,10,10
ART,1996-01-08 11:00:00,3.000000,4.000000,2.650000,Mon,11:00,0,11,11
ART,1996-01-08 12:00:00,2.000000,1.000000,3.033333,Mon,12:00,0,12,12
ART,1996-01-08 13:00:00,2.000000,2.000000,3.950000,Mon,13:00,0,13,13
ART,1996-01-08 14:00:00,1.000000,4.000000,2.366667,Mon,14:00,0,14,14
ART,1996-01-08 15:00:00,1.000000,1.000000,0.983333,Mon,15:00,0,15,15
ART,1996-01-08 16:00:00,0.000000,0.000000,1.000000,Mon,16:00,0,16,16
ART,1996-01-08 17:00:00,0.000000,1.000000,0.250000,Mon,17:00,0,17,17
ART,1996-01-08 18:00:00,0.000000,0.000000,0.000000,Mon,18:00,0,18,18
ART,1996-01-08 19:00:00,0.000000,0.000000,0.000000,Mon,19:00,0,19,19
ART,1996-01-08 20:00:00,0.000000,0.000000,0.000000,Mon,20:00,0,20,20
ART,1996-01-08 21:00:00,0.000000,0.000000,0.000000,Mon,21:00,0,21,21
ART,1996-01-08 22:00:00,0.000000,0.000000,0.000000,Mon,22:00,0,22,22
ART,1996-01-08 23:00:00,0.000000,0.000000,0.000000,Mon,23:00,0,23,23
ART,1996-01-09 00:00:00,0.000000,0.000000,0.000000,Tue,00:00,1,0,24
ART,1996-01-09 01:00:00,0.000000,0.000000,0.000000,Tue,01:00,1,1,25
ART,1996-01-09 02:00:00,0.000000,0.000000,0.000000,Tue,02:00,1,2,26
ART,1996-01-09 03:00:00,0.000000,0.000000,0.000000,Tue,03:00,1,3,27
ART,1996-01-09 04:00:00,0.000000,0.000000,0.000000,Tue,04:00,1,4,28
ART,1996-01-09 05:00:00,0.000000,0.000000,0.000000,Tue,05:00,1,5,29
ART,1996-01-09 06:00:00,2.000000,0.000000,0.283333,Tue,06:00,1,6,30
ART,1996-01-09 07:00:00,4.000000,0.000000,3.550000,Tue,07:00,1,7,31
ART,1996-01-09 08:00:00,3.000000,5.000000,6.833333,Tue,08:00,1,8,32
ART,1996-01-09 09:00:00,4.000000,3.000000,2.716667,Tue,09:00,1,9,33
ART,1996-01-09 10:00:00,3.000000,2.000000,5.983333,Tue,10:00,1,10,34
ART,1996-01-09 11:00:00,2.000000,6.000000,3.800000,Tue,11:00,1,11,35
ART,1996-01-09 12:00:00,4.000000,1.000000,4.200000,Tue,12:00,1,12,36
ART,1996-01-09 13:00:00,2.000000,3.000000,3.833333,Tue,13:00,1,13,37
ART,1996-01-09 14:00:00,1.000000,2.000000,2.716667,Tue,14:00,1,14,38
ART,1996-01-09 15:00:00,1.000000,2.000000,2.366667,Tue,15:00,1,15,39
ART,1996-01-09 16:00:00,0.000000,2.000000,0.500000,Tue,16:00,1,16,40
ART,1996-01-09 17:00:00,0.000000,0.000000,0.000000,Tue,17:00,1,17,41
ART,1996-01-09 18:00:00,0.000000,0.000000,0.000000,Tue,18:00,1,18,42
ART,1996-01-09 19:00:00,0.000000,0.000000,0.000000,Tue,19:00,1,19,43
ART,1996-01-09 20:00:00,0.000000,0.000000,0.000000,Tue,20:00,1,20,44
ART,1996-01-09 21:00:00,0.000000,0.000000,0.000000,Tue,21:00,1,21,45
ART,1996-01-09 22:00:00,0.000000,0.000000,0.000000,Tue,22:00,1,22,46
ART,1996-01-09 23:00:00,0.000000,0.000000,0.000000,Tue,23:00,1,23,47
ART,1996-01-10 00:00:00,0.000000,0.000000,0.000000,Wed,00:00,2,0,48
ART,1996-01-10 01:00:00,0.000000,0.000000,0.000000,Wed,01:00,2,1,49
ART,1996-01-10 02:00:00,0.000000,0.000000,0.000000,Wed,02:00,2,2,50
ART,1996-01-10 03:00:00,0.000000,0.000000,0.000000,Wed,03:00,2,3,51
ART,1996-01-10 04:00:00,0.000000,0.000000,0.000000,Wed,04:00,2,4,52
ART,1996-01-10 05:00:00,3.000000,0.000000,0.800000,Wed,05:00,2,5,53
ART,1996-01-10 06:00:00,3.000000,0.000000,4.833333,Wed,06:00,2,6,54
ART,1996-01-10 07:00:00,5.000000,4.000000,6.216667,Wed,07:00,2,7,55
ART,1996-01-10 08:00:00,2.000000,5.000000,4.950000,Wed,08:00,2,8,56
ART,1996-01-10 09:00:00,3.000000,2.000000,3.700000,Wed,09:00,2,9,57
ART,1996-01-10 10:00:00,3.000000,3.000000,4.916667,Wed,10:00,2,10,58
ART,1996-01-10 11:00:00,3.000000,3.000000,4.916667,Wed,11:00,2,11,59
ART,1996-01-10 12:00:00,3.000000,4.000000,3.833333,Wed,12:00,2,12,60
ART,1996-01-10 13:00:00,0.000000,3.000000,2.083333,Wed,13:00,2,13,61
ART,1996-01-10 14:00:00,0.000000,1.000000,0.750000,Wed,14:00,2,14,62
ART,1996-01-10 15:00:00,0.000000,0.000000,0.000000,Wed,15:00,2,15,63
ART,1996-01-10 16:00:00,0.000000,0.000000,0.000000,Wed,16:00,2,16,64
ART,1996-01-10 17:00:00,0.000000,0.000000,0.000000,Wed,17:00,2,17,65
ART,1996-01-10 18:00:00,0.000000,0.000000,0.000000,Wed,18:00,2,18,66
ART,1996-01-10 19:00:00,0.000000,0.000000,0.000000,Wed,19:00,2,19,67
ART,1996-01-10 20:00:00,0.000000,0.000000,0.000000,Wed,20:00,2,20,68
ART,1996-01-10 21:00:00,0.000000,0.000000,0.000000,Wed,21:00,2,21,69
ART,1996-01-10 22:00:00,0.000000,0.000000,0.000000,Wed,22:00,2,22,70
ART,1996-01-10 23:00:00,0.000000,0.000000,0.000000,Wed,23:00,2,23,71
ART,1996-01-11 00:00:00,0.000000,0.000000,0.000000,Thu,00:00,3,0,72
ART,1996-01-11 01:00:00,0.000000,0.000000,0.000000,Thu,01:00,3,1,73
ART,1996-01-11 02:00:00,0.000000,0.000000,0.000000,Thu,02:00,3,2,74
ART,1996-01-11 03:00:00,0.000000,0.000000,0.000000,Thu,03:00,3,3,75
ART,1996-01-11 04:00:00,0.000000,0.000000,0.000000,Thu,04:00,3,4,76
ART,1996-01-11 05:00:00,3.000000,0.000000,0.616667,Thu,05:00,3,5,77
ART,1996-01-11 06:00:00,3.000000,0.000000,4.066667,Thu,06:00,3,6,78
ART,1996-01-11 07:00:00,2.000000,4.000000,5.850000,Thu,07:00,3,7,79
ART,1996-01-11 08:00:00,5.000000,3.000000,4.550000,Thu,08:00,3,8,80
ART,1996-01-11 09:00:00,3.000000,3.000000,5.016667,Thu,09:00,3,9,81
ART,1996-01-11 10:00:00,2.000000,3.000000,4.166667,Thu,10:00,3,10,82
ART,1996-01-11 11:00:00,6.000000,3.000000,4.800000,Thu,11:00,3,11,83
ART,1996-01-11 12:00:00,1.000000,3.000000,7.100000,Thu,12:00,3,12,84
ART,1996-01-11 13:00:00,2.000000,5.000000,3.450000,Thu,13:00,3,13,85
ART,1996-01-11 14:00:00,3.000000,3.000000,3.400000,Thu,14:00,3,14,86
ART,1996-01-11 15:00:00,0.000000,2.000000,1.750000,Thu,15:00,3,15,87
ART,1996-01-11 16:00:00,0.000000,1.000000,0.166667,Thu,16:00,3,16,88
ART,1996-01-11 17:00:00,0.000000,0.000000,0.000000,Thu,17:00,3,17,89
ART,1996-01-11 18:00:00,0.000000,0.000000,0.000000,Thu,18:00,3,18,90
ART,1996-01-11 19:00:00,0.000000,0.000000,0.000000,Thu,19:00,3,19,91
ART,1996-01-11 20:00:00,0.000000,0.000000,0.000000,Thu,20:00,3,20,92
ART,1996-01-11 21:00:00,0.000000,0.000000,0.000000,Thu,21:00,3,21,93
ART,1996-01-11 22:00:00,0.000000,0.000000,0.000000,Thu,22:00,3,22,94
ART,1996-01-11 23:00:00,0.000000,0.000000,0.000000,Thu,23:00,3,23,95
ART,1996-01-12 00:00:00,0.000000,0.000000,0.000000,Fri,00:00,4,0,96
ART,1996-01-12 01:00:00,0.000000,0.000000,0.000000,Fri,01:00,4,1,97
ART,1996-01-12 02:00:00,0.000000,0.000000,0.000000,Fri,02:00,4,2,98
ART,1996-01-12 03:00:00,0.000000,0.000000,0.000000,Fri,03:00,4,3,99
ART,1996-01-12 04:00:00,0.000000,0.000000,0.000000,Fri,04:00,4,4,100
ART,1996-01-12 05:00:00,2.000000,0.000000,0.366667,Fri,05:00,4,5,101
ART,1996-01-12 06:00:00,5.000000,0.000000,3.616667,Fri,06:00,4,6,102
ART,1996-01-12 07:00:00,2.000000,1.000000,7.750000,Fri,07:00,4,7,103
ART,1996-01-12 08:00:00,3.000000,6.000000,4.066667,Fri,08:00,4,8,104
ART,1996-01-12 09:00:00,1.000000,3.000000,4.100000,Fri,09:00,4,9,105
ART,1996-01-12 10:00:00,5.000000,3.000000,3.383333,Fri,10:00,4,10,106
ART,1996-01-12 11:00:00,1.000000,4.000000,4.533333,Fri,11:00,4,11,107
ART,1996-01-12 12:00:00,5.000000,2.000000,3.366667,Fri,12:00,4,12,108
ART,1996-01-12 13:00:00,2.000000,1.000000,5.933333,Fri,13:00,4,13,109
ART,1996-01-12 14:00:00,1.000000,4.000000,3.133333,Fri,14:00,4,14,110
ART,1996-01-12 15:00:00,0.000000,3.000000,1.000000,Fri,15:00,4,15,111
ART,1996-01-12 16:00:00,1.000000,0.000000,0.366667,Fri,16:00,4,16,112
ART,1996-01-12 17:00:00,0.000000,1.000000,0.750000,Fri,17:00,4,17,113
ART,1996-01-12 18:00:00,0.000000,0.000000,0.000000,Fri,18:00,4,18,114
ART,1996-01-12 19:00:00,0.000000,0.000000,0.000000,Fri,19:00,4,19,115
ART,1996-01-12 20:00:00,0.000000,0.000000,0.000000,Fri,20:00,4,20,116
ART,1996-01-12 21:00:00,0.000000,0.000000,0.000000,Fri,21:00,4,21,117
ART,1996-01-12 22:00:00,0.000000,0.000000,0.000000,Fri,22:00,4,22,118
ART,1996-01-12 23:00:00,0.000000,0.000000,0.000000,Fri,23:00,4,23,119
ART,1996-01-13 00:00:00,0.000000,0.000000,0.000000,Sat,00:00,5,0,120
ART,1996-01-13 01:00:00,0.000000,0.000000,0.000000,Sat,01:00,5,1,121
ART,1996-01-13 02:00:00,0.000000,0.000000,0.000000,Sat,02:00,5,2,122
ART,1996-01-13 03:00:00,0.000000,0.000000,0.000000,Sat,03:00,5,3,123
ART,1996-01-13 04:00:00,0.000000,0.000000,0.000000,Sat,04:00,5,4,124
ART,1996-01-13 05:00:00,0.000000,0.000000,0.000000,Sat,05:00,5,5,125
ART,1996-01-13 06:00:00,0.000000,0.000000,0.000000,Sat,06:00,5,6,126
ART,1996-01-13 07:00:00,0.000000,0.000000,0.000000,Sat,07:00,5,7,127
ART,1996-01-13 08:00:00,0.000000,0.000000,0.000000,Sat,08:00,5,8,128
ART,1996-01-13 09:00:00,0.000000,0.000000,0.000000,Sat,09:00,5,9,129
ART,1996-01-13 10:00:00,0.000000,0.000000,0.000000,Sat,10:00,5,10,130
ART,1996-01-13 11:00:00,0.000000,0.000000,0.000000,Sat,11:00,5,11,131
ART,1996-01-13 12:00:00,0.000000,0.000000,0.000000,Sat,12:00,5,12,132
ART,1996-01-13 13:00:00,0.000000,0.000000,0.000000,Sat,13:00,5,13,133
ART,1996-01-13 14:00:00,0.000000,0.000000,0.000000,Sat,14:00,5,14,134
ART,1996-01-13 15:00:00,0.000000,0.000000,0.000000,Sat,15:00,5,15,135
ART,1996-01-13 16:00:00,0.000000,0.000000,0.000000,Sat,16:00,5,16,136
ART,1996-01-13 17:00:00,0.000000,0.000000,0.000000,Sat,17:00,5,17,137
ART,1996-01-13 18:00:00,0.000000,0.000000,0.000000,Sat,18:00,5,18,138
ART,1996-01-13 19:00:00,0.000000,0.000000,0.000000,Sat,19:00,5,19,139
ART,1996-01-13 20:00:00,0.000000,0.000000,0.000000,Sat,20:00,5,20,140
